Mopex data      
1.0  ! stepsize (1d)            
ST1: All data in mm/stepsize; temperature in °C           
ST2           
ST3           
*  ! list directed format ok here           
      Year,     Month,       Day,      Hour,       Min,        QC,            Disch,             Prec,              Etp,              Temp 
       1948         10         22          0          0          0      1.427000e-01      1.000000e-01      3.285000e+00      1.951115e+01 
       1948         10         23          0          0          0      1.258000e-01      0.000000e+00      3.245000e+00      1.859165e+01 
       1948         10         24          0          0          0      1.056000e-01      0.000000e+00      3.206000e+00      1.833615e+01 
       1948         10         25          0          0          0      1.124000e-01      1.000000e-02      3.167000e+00      1.751390e+01 
       1948         10         26          0          0          0      1.067000e-01      2.000000e-02      3.128000e+00      1.631945e+01 
       1948         10         27          0          0          0      1.101000e-01      2.400000e-01      3.089000e+00      1.664720e+01 
       1948         10         28          0          0          0      1.124000e-01      8.000000e-02      3.051000e+00      1.825280e+01 
       1948         10         29          0          0          0      1.101000e-01      0.000000e+00      3.013000e+00      2.088055e+01 
       1948         10         30          0          0          0      1.067000e-01      4.000000e-02      2.975000e+00      2.310830e+01 
       1948         10         31          0          0          0      1.101000e-01      1.000000e-02      2.937000e+00      2.378330e+01 
       1948         11          1          0          0          0      1.067000e-01      3.200000e-01      2.900000e+00      2.130280e+01 
       1948         11          2          0          0          0      1.067000e-01      0.000000e+00      2.863000e+00      1.964170e+01 
       1948         11          3          0          0          0      1.101000e-01      0.000000e+00      2.826000e+00      2.036945e+01 
       1948         11          4          0          0          0      1.135000e-01      0.000000e+00      2.790000e+00      2.227500e+01 
       1948         11          5          0          0          0      1.056000e-01      0.000000e+00      2.754000e+00      1.901945e+01 
       1948         11          6          0          0          0      1.112000e-01      0.000000e+00      2.719000e+00      1.406665e+01 
       1948         11          7          0          0          0      1.000000e-01      2.600000e-01      2.683000e+00      1.246390e+01 
       1948         11          8          0          0          0      1.112000e-01      2.100000e-01      2.649000e+00      1.541945e+01 
       1948         11          9          0          0          0      1.079000e-01      9.200000e-01      2.614000e+00      1.228330e+01 
       1948         11         10          0          0          0      1.079000e-01      8.600000e-01      2.580000e+00      8.363900e+00 
       1948         11         11          0          0          0      1.135000e-01      2.910000e+00      2.547000e+00      9.119450e+00 
       1948         11         12          0          0          0      1.034000e-01      4.700000e+00      2.513000e+00      1.258335e+01 
       1948         11         13          0          0          0      1.180000e-01      8.980000e+00      2.481000e+00      1.535830e+01 
       1948         11         14          0          0          0      1.124000e-01      3.560000e+00      2.448000e+00      1.503890e+01 
       1948         11         15          0          0          0      1.258000e-01      8.000000e-01      2.416000e+00      1.670000e+01 
       1948         11         16          0          0          0      1.180000e-01      4.100000e-01      2.385000e+00      2.059720e+01 
