Maimai data courtesy Jeff McDonnell           
1.0  ! stepsize (d)            
ST1: All data in mm/d           
ST2           
ST3           
*  ! list directed format ok here           
       year,     month,       day,         hour,      min,       QC,   P (mm/d),         E (mm/d),         Q_obs (mm/d)
       1987         11         30          0          0          0     2.410000e+001     2.990000e+000     1.768832e+001 
       1987         12          1          0          0          0     5.900000e+000     2.990000e+000     9.470270e+000 
       1987         12          2          0          0          0     1.200000e+000     3.690000e+000     5.184010e+000 
       1987         12          3          0          0          0     5.700000e+000     3.690000e+000     2.924530e+000 
       1987         12          4          0          0          0     2.270000e+001     3.690000e+000     1.201523e+001 
       1987         12          5          0          0          0     7.000000e-001     3.690000e+000     5.537260e+000 
       1987         12          6          0          0          0     4.600000e+000     3.690000e+000     3.074900e+000 
       1987         12          7          0          0          0     6.100000e+000     3.690000e+000     2.972010e+000 
       1987         12          8          0          0          0     0.000000e+000     3.690000e+000     2.193860e+000 
       1987         12          9          0          0          0     2.270000e+001     3.690000e+000     8.599550e+000 
       1987         12         10          0          0          0     1.460000e+001     3.690000e+000     1.253887e+001 
       1987         12         11          0          0          0     3.000000e+000     3.690000e+000     8.009480e+000 
       1987         12         12          0          0          0     0.000000e+000     3.690000e+000     4.465070e+000 
       1987         12         13          0          0          0     0.000000e+000     3.690000e+000     2.949230e+000 
       1987         12         14          0          0          0     0.000000e+000     3.690000e+000     2.221470e+000 
       1987         12         15          0          0          0     0.000000e+000     3.690000e+000     1.837190e+000 
       1987         12         16          0          0          0     1.000000e-001     3.690000e+000     1.400830e+000 
       1987         12         17          0          0          0     5.000000e-001     3.690000e+000     7.808000e-001 
       1987         12         18          0          0          0     3.500000e+000     3.690000e+000     8.585700e-001 
       1987         12         19          0          0          0     0.000000e+000     3.690000e+000     6.411400e-001 
       1987         12         20          0          0          0     4.700000e+000     3.690000e+000     6.499000e-001 
       1987         12         21          0          0          0     0.000000e+000     3.690000e+000     7.386800e-001 
       1987         12         22          0          0          0     0.000000e+000     3.690000e+000     3.231000e-001 
       1987         12         23          0          0          0     0.000000e+000     3.690000e+000     2.362200e-001 
       1987         12         24          0          0          0     9.040000e+001     3.690000e+000     3.582437e+001 
       1987         12         25          0          0          0     1.100000e+000     3.690000e+000     6.469990e+000 
       1987         12         26          0          0          0     4.840000e+001     3.690000e+000     2.283551e+001 
       1987         12         27          0          0          0     2.890000e+001     3.690000e+000     2.184550e+001 
       1987         12         28          0          0          0     2.000000e+000     3.690000e+000     9.197570e+000 
       1987         12         29          0          0          0     0.000000e+000     3.690000e+000     3.042450e+000 
       1987         12         30          0          0          0     3.000000e-001     3.690000e+000     1.523290e+000 
       1987         12         31          0          0          0     6.000000e-001     3.690000e+000     1.181100e+000 
